C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_18_753.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_18_753.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_18_753.jpg, 0, 0, 0, 7.896056E-05
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_18_929.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_18_929.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_18_929.jpg, -0.5266012, 0.5266012, 0, 1.067569
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_044.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_044.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_044.jpg, -0.622074, 0.622074, 0, 2.03472
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_190.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_190.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_190.jpg, -0.1821223, 0.1821223, 0, 2.28776
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_295.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_295.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_295.jpg, 0, 0.5008439, 0, 2.895933
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_436.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_436.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_436.jpg, 0, 0.923287, 0, 4.398478
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_545.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_545.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_545.jpg, 0, 1, 0, 5.556556
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_716.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_716.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_716.jpg, 0, 1, 0, 7.619742
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_819.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_819.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_819.jpg, -0.3118119, 1, 0, 8.719192
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_19_968.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_19_968.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_19_968.jpg, 0, 1, 0, 10.2741
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_077.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_077.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_077.jpg, 0, 0.8847681, 0, 11.64274
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_227.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_227.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_227.jpg, 0, 0.4442258, 0, 12.04169
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_330.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_330.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_330.jpg, 0, 0.1296093, 0, 12.62563
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_475.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_475.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_475.jpg, -0.4234563, 0, 0, 11.83404
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_584.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_584.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_584.jpg, -0.7554629, 0, 0, 11.59484
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_742.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_742.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_742.jpg, -0.2850935, 0, 0, 11.49737
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_846.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_846.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_846.jpg, 0, 0, 0, 11.58288
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_20_988.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_20_988.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_20_988.jpg, 0, 0, 0, 11.13052
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_131.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_131.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_131.jpg, 0, 0, 0, 11.16677
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_241.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_241.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_241.jpg, -0.3334313, 0, 0, 10.99118
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_381.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_381.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_381.jpg, -0.7519651, 0, 0, 10.56162
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_487.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_487.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_487.jpg, -1, 0, 0, 10.3097
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_633.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_633.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_633.jpg, -0.5662349, 0, 0, 10.20905
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_737.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_737.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_737.jpg, -0.2494278, 0, 0, 10.10826
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_21_903.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_21_903.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_21_903.jpg, 0, 0.4921437, 0, 10.82295
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_046.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_046.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_046.jpg, 0, 0.9258528, 0, 11.58142
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_192.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_192.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_192.jpg, 0, 1, 0, 13.35034
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_299.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_299.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_299.jpg, 0, 1, 0, 14.68452
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_454.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_454.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_454.jpg, 0, 1, 0, 16.25441
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_554.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_554.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_554.jpg, 0, 1, 0, 17.5316
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_698.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_698.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_698.jpg, 0, 1, 0, 18.82328
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_802.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_802.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_802.jpg, -0.3132011, 1, 0, 19.91824
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_22_944.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_22_944.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_22_944.jpg, 0, 0.5814223, 0, 20.5654
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_045.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_045.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_045.jpg, 0, 0.2701917, 0, 20.99097
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_192.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_192.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_192.jpg, 0, 0, 0, 20.46363
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_298.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_298.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_298.jpg, 0, 0, 0, 20.20607
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_438.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_438.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_438.jpg, 0, 0, 0, 20.24782
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_541.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_541.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_541.jpg, -0.1401905, 0, 0, 19.69084
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_708.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_708.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_708.jpg, -0.6384528, 0, 0, 18.97124
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_808.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_808.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_808.jpg, -0.3377175, 0, 0, 19.13815
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_23_949.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_23_949.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_23_949.jpg, 0, 0, 0, 18.38607
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_054.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_054.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_054.jpg, 0, 0, 0, 18.13155
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_225.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_225.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_225.jpg, 0, 0, 0, 17.81511
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_331.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_331.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_331.jpg, -0.07995145, 0, 0, 18.14197
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_472.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_472.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_472.jpg, -0.4995106, 0, 0, 17.15509
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_577.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_577.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_577.jpg, -0.1830394, 0, 0, 16.93793
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_710.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_710.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_710.jpg, 0, 0, 0, 16.7042
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_818.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_818.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_818.jpg, 0, 0, 0, 17.06557
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_24_964.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_24_964.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_24_964.jpg, 0, 0.4383349, 0, 17.52556
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_069.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_069.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_069.jpg, 0, 0.7679157, 0, 17.77382
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_219.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_219.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_219.jpg, -0.4452512, 1, 0, 19.38552
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_330.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_330.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_330.jpg, -0.7813098, 1, 0, 20.11703
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_472.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_472.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_472.jpg, -0.3567068, 0.575397, 0, 21.00926
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_571.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_571.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_571.jpg, -0.08450539, 0.3031956, 0, 21.08423
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_705.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_705.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_705.jpg, 0, 0, 0, 21.00785
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_815.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_815.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_815.jpg, 0, 0, 0, 20.77629
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_25_968.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_25_968.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_25_968.jpg, 0, 0.455363, 0, 20.9566
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_078.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_078.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_078.jpg, 0, 0.7890444, 0, 21.72635
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_238.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_238.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_238.jpg, 0, 1, 0, 23.31516
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_347.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_347.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_347.jpg, 0, 1, 0, 24.29719
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_493.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_493.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_493.jpg, 0, 1, 0, 25.64056
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_605.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_605.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_605.jpg, 0, 1, 0, 26.77493
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_768.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_768.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_768.jpg, 0, 1, 0, 28.2732
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_26_872.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_26_872.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_26_872.jpg, 0, 1, 0, 29.19582
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_27_019.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_27_019.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_27_019.jpg, 0, 1, 0, 30.19025
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_27_126.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_27_126.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_27_126.jpg, 0, 1, 0, 30.19026
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_27_278.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_27_278.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_27_278.jpg, 0, 1, 0, 30.19023
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_27_386.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_27_386.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_27_386.jpg, 0, 1, 0, 30.1903
C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\center_2020_10_22_12_44_27_531.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\left_2020_10_22_12_44_27_531.jpg, C:\Users\wolfatthegate\Downloads\simulator-windows-64\IMG\right_2020_10_22_12_44_27_531.jpg, 0, 1, 0, 30.19076
